doc_type,title,subtitle,date,year,link,link_type,source
press_release,Publication of the “Blue Book” statistical addendum incorporating 2005 data,,2006-12-22,2006,https://www.ecb.europa.eu/press/pr/date/2006/html/pr061222_1.en.html,html,json_dataset
press_release,The allotment amount of the longer-term refinancing operations in the year 2007,,2006-12-22,2006,https://www.ecb.europa.eu/press/pr/date/2006/html/pr061222_2.en.html,html,json_dataset
press_release,Update of the assessment of securities settlement systems in the euro area,,2006-12-29,2006,https://www.ecb.europa.eu/press/pr/date/2006/html/pr061229.en.html,html,json_dataset
press_release,Bulgaria and Romania join the European Union,,2007-01-02,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070102_1.en.html,html,json_dataset
press_release,Key for subscriptions to the ECB's capital - enlargement of the EU and the Eurosystem,,2007-01-02,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070102_2.en.html,html,json_dataset
press_release,Slovenia joins the euro area,,2007-01-02,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070102.en.html,html,json_dataset
press_release,Development of the euro area monetary financial institutions sector,,2007-01-03,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070103_1.en.html,html,json_dataset
press_release,The euro cash changeover in Slovenia,,2007-01-03,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070103.en.html,html,json_dataset
press_release,Biannual information on euro banknote counterfeiting,,2007-01-12,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070112.en.html,html,json_dataset
press_release,Finalisation of the euro cash changeover in Slovenia,,2007-01-16,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070116.en.html,html,json_dataset
press_release,Visit by the President of the European Council and Chancellor of the Federal Republic of Germany,,2007-01-22,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070122.en.html,html,json_dataset
press_release,Eurosystem seminar with the central banks of west and central Africa,,2007-02-01,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070201_1.en.html,html,json_dataset
press_release,Remarks by the European Central Bank on the oversight of SWIFT,,2007-02-01,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070201.en.html,html,json_dataset
press_release,Results of the January 2007 bank lending survey for the euro area,,2007-02-09,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070209.en.html,html,json_dataset
press_release,Publication of the 2006 Study on the Euro Area Money Market,,2007-02-13,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070213.en.html,html,json_dataset
press_release,Publication of a book entitled “Financial statistics for a global economy”,,2007-02-15,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070215_1.en.html,html,json_dataset
press_release,Remarks by the European Central Bank on a resolution passed by the European Parliament relating to the operations of SWIFT,,2007-02-15,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070215.en.html,html,json_dataset
press_release,European Union supports cooperation between the European Central Bank and the Central Bank of Bosnia Herzegovina,,2007-02-16,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070216.en.html,html,json_dataset
press_release,ECB presents outcome of preliminary planning phase for its new premises,,2007-02-20,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070220.en.html,html,json_dataset
press_release,Publication of Short-Term European Paper (STEP) yield statistics,,2007-02-23,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070223.en.html,html,json_dataset
press_release,Annual Accounts of the European Central Bank for the year ending 31 December 2006,,2007-03-08,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070308_1.en.html,html,json_dataset
press_release,TARGET2-Securities,,2007-03-08,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070308_2.en.html,html,json_dataset
press_release,Joint communiqué on the Slovak koruna,,2007-03-16,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070316.en.html,html,json_dataset
press_release,Euro central rates and compulsory intervention rates in ERM II,,2007-03-19,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070319.en.html,html,json_dataset
press_release,Eurosystem and Mediterranean central banks meet for fourth Euro-Mediterranean seminar,,2007-03-28,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070328.en.html,html,json_dataset
press_release,Publication of the report on financial integration in europe - March 2007,,2007-03-28,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070328_1.en.html,html,json_dataset
press_release,Schedules for the meetings of the Governing Council and the General Council of the ECB and the related press conferences in 2008 and 2009,,2007-03-30,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070330.en.html,html,json_dataset
press_release,First publication of Short-Term European Paper (STEP) yield statistics,,2007-04-02,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070402.en.html,html,json_dataset
press_release,Payment Services Directive,,2007-04-24,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070424.en.html,html,json_dataset
press_release,TARGET2-Securities and the CCBM2 - Launch of a Public Consultation,,2007-04-26,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070426_1.en.html,html,json_dataset
press_release,Visit by the Prime Minister of the Slovak Republic,,2007-04-26,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070426.en.html,html,json_dataset
press_release,Consultation announcement: oversight framework for card payment schemes,,2007-05-03,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070503.en.html,html,json_dataset
press_release,Results of the April 2007 bank lending survey for the euro area,,2007-05-11,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070511.en.html,html,json_dataset
press_release,Consultation announcement - Oversight of Payments Infrastructures: Eurosystem common methodology for the assessment of euro systemically and prominently important payment systems against the Core Principles,,2007-05-14,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070514.en.html,html,json_dataset
press_release,European Union Balance of Payments / International Investment Position statistical methods,,2007-05-14,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070514_1.en.html,html,json_dataset
press_release,ECB Convergence Report 2007,,2007-05-16,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070516.en.html,html,json_dataset
press_release,First International Conference on the Protection of the Euro against Counterfeiting: The euro is in safe hands,,2007-05-16,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070516_1.en.html,html,json_dataset
press_release,Bond Markets and long-term interest rates in non-euro area Member States of the European Union - updated addendum incorporating 2005 figures,,2007-05-21,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070521.en.html,html,json_dataset
press_release,Amendment to the calendar for the phasing-out of marketable tier two assets eligible as collateral for eurosystem credit operations,,2007-05-25,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070525_4.en.html,html,json_dataset
press_release,Amendment to the criteria for assets eligible as collateral for eurosystem credit operations,,2007-05-25,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070525_3.en.html,html,json_dataset
press_release,Publication of the indicative calendar for the Eurosystem's tender operations in 2008,,2007-05-25,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070525_2.en.html,html,json_dataset
press_release,Publication of the indicative calendar of reserve maintenance periods for 2008,,2007-05-25,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070525_1.en.html,html,json_dataset
press_release,The ECB's gold sales,,2007-06-01,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070601.en.html,html,json_dataset
press_release,Publication of corporate finance in the euro area structural issues report,,2007-06-11,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070611.en.html,html,json_dataset
press_release,Publication of the June 2007 ECB Financial Stability Review,,2007-06-15,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070615.en.html,html,json_dataset
press_release,New educational material: “FACTS”,,2007-06-18,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070618.en.html,html,json_dataset
press_release,Exhibition: Contemporary Art from Latvia,,2007-06-20,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070620.en.html,html,json_dataset
press_release,Fourth Progress Report on TARGET2,,2007-06-22,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070622.en.html,html,json_dataset
press_release,Review of the international role of the euro,,2007-06-25,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070625.en.html,html,json_dataset
press_release,Publication of a report on the euro bonds and derivatives markets,,2007-06-26,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070626.en.html,html,json_dataset
press_release,The European Central Bank adopts an opinion on the opening of an Intergovernmental Conference,,2007-07-05,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070705_1.en.html,html,json_dataset
press_release,Communiqué of the European Central Bank and the Central Bank of Cyprus,,2007-07-10,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070710_1.en.html,html,json_dataset
press_release,Communiqué of the European Central Bank and the Central Bank of Malta,,2007-07-10,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070710_2.en.html,html,json_dataset
press_release,First Release of Daily Euro Area Government Bond Yield Curves,,2007-07-10,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070710.en.html,html,json_dataset
press_release,Launch of a public tender for a general contractor to construct the new ECB premises,,2007-07-10,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070710_3.en.html,html,json_dataset
press_release,Biannual information on euro banknote counterfeiting,,2007-07-11,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070711.en.html,html,json_dataset
press_release,“SEPA: from concept to reality” (fifth progress report),,2007-07-20,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070720.en.html,html,json_dataset
press_release,Assessment of relayed links between securities settlement systems in the euro area,,2007-07-31,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070731_1.en.html,html,json_dataset
press_release,Update of the assessment of securities settlement systems in the euro area,,2007-07-31,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070731.en.html,html,json_dataset
press_release,"Adherence of the central banks of the new Member States, Bulgaria and Romania, to the Memorandum of Understanding on high-level principles of co-operation in crisis management situations and the memorandum of understanding on cooperation between payment systems overseers and banking supervisors",,2007-08-01,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070801.en.html,html,json_dataset
press_release,Results of the July 2007 bank lending survey for the euro area,,2007-08-03,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070803.en.html,html,json_dataset
press_release,Publication of the fourth edition of the “Blue Book”,,2007-08-14,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070814.en.html,html,json_dataset
press_release,"Statement by Jean-Claude Trichet, President of the European Central Bank",,2007-08-14,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070814_1.en.html,html,json_dataset
press_release,Supplementary longer-term refinancing operation,,2007-08-22,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070822.en.html,html,json_dataset
press_release,Pre-announcement of supplementary longer-term refinancing operation,,2007-09-06,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070906_1.en.html,html,json_dataset
press_release,Completion of the European Union supported cooperation between the Eurosystem and the Central Bank of Bosnia and Herzegovina,,2007-09-12,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070912.en.html,html,json_dataset
press_release,BIS triennial survey 2007,,2007-09-25,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr070925.en.html,html,json_dataset
press_release,Report on EU banking structures,,2007-10-05,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071005_1.en.html,html,json_dataset
press_release,Results of the October 2007 bank lending survey for the euro area,,2007-10-05,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071005.en.html,html,json_dataset
press_release,ECB presents outcome of the detailed planning phase of its new premises,,2007-10-08,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071008.en.html,html,json_dataset
press_release,Information on gold sales during the third year of the Central Bank Gold Agreement,,2007-10-10,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071010.en.html,html,json_dataset
press_release,IV Joint High-Level Eurosystem - Bank of Russia Seminar,,2007-10-11,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071011.en.html,html,json_dataset
press_release,Cultural days of the European Central Bank 2007: Greece,,2007-10-24,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071024.en.html,html,json_dataset
press_release,Progress report on TARGET2-Securities,,2007-10-26,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071026.en.html,html,json_dataset
press_release,ECB Annual Photography Award 2007 “Greece Today“,,2007-10-29,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071029_1.en.html,html,json_dataset
press_release,Fifth Progress Report on TARGET2,,2007-10-29,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071029.en.html,html,json_dataset
press_release,Amendments to Annex I (General Documentation) and Annex II (Additional Minimum Common Features) to Guideline ECB/2000/7 on monetary policy instruments and procedures,,2007-10-30,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071030.en.html,html,json_dataset
press_release,Renewal of the supplementary longer-term refinancing operation allotted on 23 August 2007 and on 12 September 2007,,2007-11-08,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071108_1.en.html,html,json_dataset
press_release,TARGET2: Confirmation of the go-live date for migration group 1,,2007-11-09,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071109.en.html,html,json_dataset
press_release,Oversight of payment systems: the Eurosystem's common methodology,,2007-11-12,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071112.en.html,html,json_dataset
press_release,Poetry and music in one closing concert of the Cultural Days of the European Central Bank - Greece 2007,,2007-11-14,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071114_1.en.html,html,json_dataset
press_release,Report on EU banking sector stability,,2007-11-14,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071114.en.html,html,json_dataset
press_release,"Statistics on payments and securities trading, clearing and settlement - data for 2006 -",,2007-11-16,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071116.en.html,html,json_dataset
press_release,Publication of the Euro Money Market Survey 2007,,2007-11-19,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071119.en.html,html,json_dataset
press_release,TARGET2 successfully launched,,2007-11-19,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071119_1.en.html,html,json_dataset
press_release,Completion of the cooperation programme between the Eurosystem and the Central Bank of Egypt in the area of banking supervision,,2007-11-25,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071125.en.html,html,json_dataset
press_release,Additional reference exchange rates for the euro,,2007-11-29,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071129.en.html,html,json_dataset
press_release,The Eurosystem's liquidity management measures related to the year-end 2007,,2007-11-30,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071130.en.html,html,json_dataset
press_release,The ECB's gold sales,,2007-12-03,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071203.en.html,html,json_dataset
press_release,Measures designed to address elevated pressures in short-term funding markets,,2007-12-12,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071212.en.html,html,json_dataset
press_release,Publication of the December 2007 ECB Financial Stability Review,,2007-12-12,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071212_1.en.html,html,json_dataset
press_release,Launch of a public consultation on TARGET2-Securities,,2007-12-18,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071218.en.html,html,json_dataset
press_release,Publication of the European Court of Auditors' report on the operational efficiency of the ECB's management for the financial year 2005 and the ECB's reply,,2007-12-21,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071221.en.html,html,json_dataset
press_release,Update of the assessment of securities settlement systems in the euro area,,2007-12-28,2007,https://www.ecb.europa.eu/press/pr/date/2007/html/pr071228.en.html,html,json_dataset
press_release,Cyprus and Malta join the euro area,,2008-01-01,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080101.en.html,html,json_dataset
press_release,The euro cash changeover in Cyprus and Malta,,2008-01-03,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080103.en.html,html,json_dataset
press_release,Development of the euro area monetary financial institutions sector,,2008-01-08,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080108.en.html,html,json_dataset
press_release,Biannual information on euro banknote counterfeiting,,2008-01-10,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080110_1.en.html,html,json_dataset
press_release,European Central Bank again offering US dollar liquidity,,2008-01-10,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080110_2.en.html,html,json_dataset
press_release,Oversight Framework for Card Payment Schemes - Standards,,2008-01-11,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080111.en.html,html,json_dataset
press_release,Results of the January 2008 bank lending survey for the euro area,,2008-01-18,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080118.en.html,html,json_dataset
press_release,SEPA goes live - official launch of the single euro payments area,,2008-01-21,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080121.en.html,html,json_dataset
press_release,Bond Markets and long-term interest rates in non-euro area Member States of the European Union -addendum incorporating 2006 figures,,2008-01-22,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080122.en.html,html,json_dataset
press_release,Central Bank of Cyprus joins the central bank gold agreement,,2008-01-25,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080125_1.en.html,html,json_dataset
press_release,Central Bank of Malta joins the central bank gold agreement,,2008-01-25,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080125.en.html,html,json_dataset
press_release,Joint statement by the European Commission and the European Central Bank welcoming the formal launch of SEPA payment instruments by EU banks,,2008-01-28,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080128.en.html,html,json_dataset
press_release,Finalisation of the 2008 euro cash changeover in Cyprus and Malta,,2008-02-04,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080204.en.html,html,json_dataset
press_release,Renewal of the supplementary longer-term refinancing operations of 23 November 2007 and 12 December 2007,,2008-02-07,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080207_1.en.html,html,json_dataset
press_release,TARGET2: confirmation of the go-live date for migration group 2,,2008-02-08,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080208.en.html,html,json_dataset
press_release,Second migration group connects to TARGET2,,2008-02-18,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080218.en.html,html,json_dataset
press_release,Publication of the Proceedings of the Fourth ECB Central Banking Conference,,2008-02-25,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080225.en.html,html,json_dataset
press_release,Launch of a public consultation on the CCBM2 User Requirements,,2008-02-26,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080226.en.html,html,json_dataset
press_release,Visit by the President of Ireland,,2008-02-27,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080227.en.html,html,json_dataset
press_release,Annual Accounts of the European Central Bank for the year ending 31 December 2007,,2008-03-06,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080306_1.en.html,html,json_dataset
press_release,Visit by the Prime Minister of the Socialist Republic of Vietnam,,2008-03-08,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080308.en.html,html,json_dataset
press_release,Specific measures to address liquidity pressures in funding markets,,2008-03-11,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080311.en.html,html,json_dataset
press_release,Eurosystem and GCC central banks and monetary agencies hold high-level seminar,,2008-03-14,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080314.en.html,html,json_dataset
press_release,Eurosystem and Bank of Russia launch cooperation programme in the areas of banking supervision and internal audit,,2008-03-20,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080320.en.html,html,json_dataset
press_release,Supplementary six-month longer-term refinancing operations and continuation of the supplementary three-month longer-term refinancing operations,,2008-03-28,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080328.en.html,html,json_dataset
press_release,Publication of the TARGET Annual Report 2007,,2008-04-28,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080428.en.html,html,json_dataset
press_release,Publication of the report on financial integration in Europe - April 2008,,2008-04-29,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080429.en.html,html,json_dataset
press_release,Measures to address liquidity pressures in some funding markets,,2008-05-02,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080502.en.html,html,json_dataset
press_release,Publication of the ECB Convergence Report 2008,,2008-05-07,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080507.en.html,html,json_dataset
press_release,Results of the April 2008 bank lending survey for the euro area,,2008-05-09,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080509.en.html,html,json_dataset
press_release,TARGET2: Confirmation of go-live date for migration group 3,,2008-05-09,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080509_1.en.html,html,json_dataset
press_release,EU 27 brought to Frankfurt within the framework of the 10th anniversary of the European Central Bank (14 May to 2 June 2008),,2008-05-14,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080514.en.html,html,json_dataset
press_release,Final migration group connects to TARGET2,,2008-05-19,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080519.en.html,html,json_dataset
press_release,CSDs invited to join the TARGET2-Securities initiative,,2008-05-23,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080523_2.en.html,html,json_dataset
press_release,Publication of an indicative calendar for the Eurosystem's tender operations in 2009,,2008-05-23,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080523_1.en.html,html,json_dataset
press_release,Publication of an indicative calendar showing reserve maintenance periods for 2009,,2008-05-23,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080523.en.html,html,json_dataset
press_release,Joint communiqué on the Slovak koruna,,2008-05-28,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080528.en.html,html,json_dataset
press_release,10th Anniversary of the ECB: Publication of a special edition of the ECB's Monthly Bulletin,,2008-05-29,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080529.en.html,html,json_dataset
press_release,Euro central rates and compulsory intervention rates in ERM II,,2008-05-29,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080529_1.en.html,html,json_dataset
press_release,Common roots - diversity of voices. Europe Cultural Days come to a close,,2008-06-03,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080603.en.html,html,json_dataset
press_release,Publication of the June 2008 ECB Financial Stability Review,,2008-06-09,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080609.en.html,html,json_dataset
press_release,The European Central Bank formally closes the public tender for a general contractor to build the new ECB premises,,2008-06-25,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080625.en.html,html,json_dataset
press_release,4th High-level Seminar of Central Banks in the East Asia-Pacific Region and the Euro Area,,2008-06-27,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080627.en.html,html,json_dataset
press_release,The ECB's gold sales,,2008-07-01,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080701.en.html,html,json_dataset
press_release,Communiqué of the European Central Bank and Národná banka Slovenska,,2008-07-08,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080708.en.html,html,json_dataset
press_release,Review of the international role of the euro,,2008-07-09,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080709.en.html,html,json_dataset
press_release,Biannual information on euro banknote counterfeiting,,2008-07-10,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080710.en.html,html,json_dataset
press_release,Publication of the ECB Payment Systems and Market Infrastructure Oversight Report 2007,,2008-07-11,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080711.en.html,html,json_dataset
press_release,Launch of the CCBM2 project,,2008-07-17,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080717_1.en.html,html,json_dataset
press_release,Launch of the TARGET2-Securities project,,2008-07-17,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080717.en.html,html,json_dataset
press_release,Measures to enhance the US dollar term auction facility,,2008-07-30,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080730.en.html,html,json_dataset
press_release,Renewal of the supplementary three-month longer-term refinancing operations of 21 May and 11 June 2008,,2008-07-31,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080731.en.html,html,json_dataset
press_release,Results of the July 2008 bank lending survey for the euro area,,2008-08-08,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080808.en.html,html,json_dataset
press_release,ECB/ESCB co-operation with the National Bank of Serbia,,2008-09-01,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080901.en.html,html,json_dataset
press_release,Biennial review of the risk control measures in Eurosystem credit operations,,2008-09-04,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080904_2.en.html,html,json_dataset
press_release,Continuation of supplementary longer-term refinancing operations,,2008-09-04,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080904_3.en.html,html,json_dataset
press_release,Payments: Commission and ECB support launch of pan-European SEPA Direct Debit; provide guidance to industry,,2008-09-04,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080904_1.en.html,html,json_dataset
press_release,"ZHOU Xiaochuan, Governor of the People's Bank of China visits the European Central Bank",,2008-09-05,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080905.en.html,html,json_dataset
press_release,Measures designed to address elevated pressures in the short-term US dollar funding markets,,2008-09-18,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080918.en.html,html,json_dataset
press_release,Statement by G-7 finance ministers and central bank governors on global financial market turmoil,,2008-09-22,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080922.en.html,html,json_dataset
press_release,Measures designed to address elevated pressures in the short-term US dollar funding markets,,2008-09-26,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080926.en.html,html,json_dataset
press_release,Publication of the Euro Money Market Survey 2008,,2008-09-26,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080926_1.en.html,html,json_dataset
press_release,Conduct of a special term refinancing operation,,2008-09-29,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080929.en.html,html,json_dataset
press_release,Measures designed to address elevated pressures in the short-term us dollar funding markets,,2008-09-29,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080929_1.en.html,html,json_dataset
press_release,"Announcement of a consultation: glossary of terms related to payment, clearing and settlement systems",,2008-09-30,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr080930.en.html,html,json_dataset
press_release,Counterparties for fine-tuning operations,,2008-10-03,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr081003.en.html,html,json_dataset
press_release,Six-Month longer-term refinancing operation: increase in allotment amount,,2008-10-07,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr081007_1.en.html,html,json_dataset
press_release,US dollar liquidity-providing operations,,2008-10-07,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr081007.en.html,html,json_dataset
press_release,Change in senior management at the European Central Bank,,2008-10-08,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr081008_1.en.html,html,json_dataset
press_release,Changes in tender procedure and in the standing facilities corridor,,2008-10-08,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr081008_2.en.html,html,json_dataset
press_release,Measures designed to address elevated pressures in the short-term US dollar funding markets,,2008-10-13,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr081013.en.html,html,json_dataset
press_release,Report on EU banking structures,,2008-10-13,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr081013_1.en.html,html,json_dataset
press_release,Measures to further expand the collateral framework and enhance the provision of liquidity,,2008-10-15,2008,https://www.ecb.europa.eu/press/pr/date/2008/html/pr081015.en.html,html,json_dataset
